sequence,frame,event_type,count
01,1570,id_switch,3
01,1571,id_switch,1
01,1574,id_switch,2
01,1575,id_switch,1
01,1576,id_switch,2
01,1577,id_switch,1
01,1578,id_switch,1
01,1579,id_switch,1
01,1580,id_switch,1
01,1581,id_switch,1
01,1582,id_switch,1
01,1583,id_switch,1
01,1584,id_switch,1
01,1585,id_switch,1
01,1586,id_switch,1
01,1587,id_switch,1
01,1588,id_switch,1
01,1589,id_switch,1
01,1590,id_switch,1
01,1591,id_switch,1
01,1592,id_switch,1
01,1593,id_switch,1
01,1594,id_switch,1
01,1595,id_switch,1
01,1596,id_switch,1
01,1597,id_switch,1
01,1598,id_switch,1
01,1599,id_switch,1
01,1600,id_switch,1
01,1601,id_switch,1
01,1602,id_switch,1
01,1603,id_switch,1
01,1604,id_switch,1
01,1605,id_switch,1
01,1606,id_switch,1
01,1607,id_switch,1
01,1608,id_switch,1
01,1609,id_switch,1
01,1610,id_switch,1
01,1611,id_switch,1
01,1612,id_switch,1
01,1613,id_switch,1
01,1614,id_switch,1
01,1615,id_switch,1
01,1616,fragmented_gt_track,2
01,1616,id_switch,1
01,1617,id_switch,1
01,1618,id_switch,1
01,1619,id_switch,4
01,1620,id_switch,2
01,1621,fragmented_gt_track,2
01,1621,id_switch,4
01,1622,id_switch,4
01,1623,fragmented_gt_track,2
01,1623,id_switch,4
01,1623,wrong_division_parent,2
01,1624,id_switch,3
01,1625,id_switch,2
01,1626,id_switch,2
01,1627,id_switch,2
01,1628,id_switch,2
01,1629,id_switch,2
01,1630,id_switch,2
01,1631,id_switch,2
01,1632,id_switch,2
01,1633,id_switch,2
01,1634,id_switch,2
01,1635,id_switch,2
01,1636,id_switch,2
01,1637,id_switch,4
01,1638,id_switch,3
01,1639,id_switch,3
01,1640,id_switch,4
01,1641,id_switch,4
01,1642,id_switch,6
01,1643,id_switch,4
01,1644,id_switch,4
01,1645,id_switch,4
01,1646,id_switch,6
01,1647,id_switch,4
01,1648,id_switch,4
01,1649,id_switch,3
01,1650,id_switch,3
01,1651,id_switch,3
01,1652,id_switch,2
01,1653,id_switch,2
01,1654,id_switch,2
01,1655,id_switch,3
01,1656,id_switch,4
01,1657,id_switch,2
01,1658,id_switch,2
01,1659,id_switch,2
01,1660,id_switch,2
01,1661,id_switch,2
01,1662,id_switch,2
01,1663,id_switch,2
01,1664,id_switch,2
01,1665,id_switch,3
01,1666,id_switch,5
01,1667,id_switch,3
01,1668,id_switch,3
01,1669,id_switch,3
01,1670,id_switch,3
01,1671,id_switch,3
01,1672,id_switch,3
01,1673,id_switch,3
01,1674,id_switch,4
01,1675,id_switch,3
01,1676,id_switch,3
01,1677,id_switch,3
01,1678,id_switch,5
01,1679,id_switch,6
01,1680,id_switch,4
01,1681,id_switch,4
01,1682,id_switch,4
01,1683,id_switch,4
01,1684,id_switch,3
01,1685,id_switch,3
01,1686,id_switch,3
01,1687,id_switch,3
01,1688,id_switch,3
01,1689,id_switch,3
01,1690,id_switch,3
01,1691,id_switch,3
01,1692,id_switch,3
01,1693,id_switch,3
01,1694,id_switch,3
01,1695,id_switch,4
01,1696,id_switch,2
01,1697,id_switch,2
01,1698,id_switch,2
01,1699,id_switch,2
01,1700,id_switch,2
01,1701,id_switch,2
01,1702,id_switch,2
01,1703,id_switch,2
01,1704,id_switch,2
01,1705,id_switch,2
01,1706,id_switch,2
01,1707,id_switch,2
01,1708,id_switch,2
01,1709,id_switch,2
01,1710,id_switch,2
01,1711,id_switch,2
01,1712,id_switch,2
01,1713,id_switch,2
01,1714,id_switch,2
01,1715,id_switch,2
01,1716,id_switch,2
01,1717,id_switch,2
01,1718,id_switch,2
01,1719,id_switch,2
01,1720,id_switch,2
01,1721,id_switch,2
01,1722,id_switch,2
01,1723,id_switch,2
01,1724,id_switch,2
01,1725,id_switch,2
01,1726,id_switch,4
01,1727,id_switch,3
01,1728,id_switch,3
01,1729,id_switch,2
01,1730,id_switch,2
01,1731,id_switch,2
01,1732,id_switch,2
01,1733,id_switch,2
01,1734,id_switch,2
